"GeneSet_Database"	"GeneSet_Category"	"GeneSet_Sub_Category"	"GeneSet_Name"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOPLASTIC_FACIAL_BONES"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOPLASTIC_FEMALE_EXTERNAL_GENITALIA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOPLASTIC_FIFTH_TOENAIL"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOPLASTIC_FINGERNAIL"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOPLASTIC_FRONTAL_SINUSES"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOPLASTIC_HEART"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOPLASTIC_HELICES"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOPLASTIC_HIPPOCAMPUS"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOPLASTIC_ILIA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOPLASTIC_ILIAC_WING"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOPLASTIC_IRIS_STROMA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOPLASTIC_ISCHIA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOPLASTIC_LABIA_MAJORA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOPLASTIC_LABIA_MINORA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOPLASTIC_NIPPLES"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOPLASTIC_PELVIS"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOPLASTIC_TOENAILS"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOPLASTIC_VERTEBRAL_BODIES"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOPROTEINEMIA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOREFLEXIA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOREFLEXIA_OF_LOWER_LIMBS"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOREFLEXIA_OF_UPPER_LIMBS"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOSMIA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOTELORISM"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOTENSION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOTHALAMIC_GONADOTROPIN_RELEASING_HORMONE_DEFICIENCY"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOTHALAMIC_HAMARTOMA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOTHALAMIC_HYPOTHYROIDISM"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOTHERMIA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOTRIGLYCERIDEMIA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOURICEMIA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPOVENTILATION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_HYPSARRHYTHMIA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_ICHTHYOSIS"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_ILEUS"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMBALANCED_HEMOGLOBIN_SYNTHESIS"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMMOTILE_CILIA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMMOTILE_SPERM"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMMUNE_DYSREGULATION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMMUNODEFICIENCY"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMMUNOLOGIC_HYPERSENSITIVITY"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPACTED_TOOTH"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_ADP_INDUCED_PLATELET_AGGREGATION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_ANTIGEN_SPECIFIC_RESPONSE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_COLLAGEN_INDUCED_PLATELET_AGGREGATION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_DISTAL_PROPRIOCEPTION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_DISTAL_TACTILE_SENSATION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_DISTAL_VIBRATION_SENSATION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_GLUCOSE_TOLERANCE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_HORIZONTAL_SMOOTH_PURSUIT"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_LYMPHOCYTE_TRANSFORMATION_WITH_PHYTOHEMAGGLUTININ"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_MASTICATION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_NEUTROPHIL_BACTERICIDAL_ACTIVITY"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_OROPHARYNGEAL_SWALLOW_RESPONSE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_OXIDATIVE_BURST"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_PAIN_SENSATION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_PROPRIOCEPTION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_RISTOCETIN_INDUCED_PLATELET_AGGREGATION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_SMOOTH_PURSUIT"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_SOCIAL_INTERACTIONS"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_T_CELL_FUNCTION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_TACTILE_SENSATION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_TANDEM_GAIT"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_TEMPERATURE_SENSATION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_THERMAL_SENSITIVITY"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_USE_OF_NONVERBAL_BEHAVIORS"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_VIBRATION_SENSATION_AT_ANKLES"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_VIBRATION_SENSATION_IN_THE_LOWER_LIMBS"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_VIBRATORY_SENSATION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRED_VISUOSPATIAL_CONSTRUCTIVE_COGNITION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRMENT_IN_PERSONALITY_FUNCTIONING"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPAIRMENT_OF_ACTIVITIES_OF_DAILY_LIVING"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_IMPOTENCE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INABILITY_TO_WALK"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INABILITY_TO_WALK_BY_CHILDHOOD_ADOLESCENCE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INAPPROPRIATE_BEHAVIOR"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INAPPROPRIATE_CRYING"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INAPPROPRIATE_LAUGHTER"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INAPPROPRIATE_SEXUAL_BEHAVIOR"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCISOR_MACRODONTIA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCOMITANT_STRABISMUS"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCOMPLETE_PENETRANCE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCOMPREHENSIBLE_SPEECH"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCOORDINATION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_ADIPOSE_TISSUE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_ARM_SPAN"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_ASPARTATE_FAMILY_AMINO_ACID_LEVEL_IN_URINE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_B_CELL_COUNT"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_BLOOD_PRESSURE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_BLOOD_UREA_NITROGEN"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_BODY_MASS_INDEX"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_BODY_WEIGHT"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_BONE_MINERAL_DENSITY"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_C_PEPTIDE_LEVEL"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_CEREBRAL_LIPOFUSCIN"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_CIRCULATING_ACTH_LEVEL"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_CIRCULATING_ANDROGEN_LEVEL"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_CIRCULATING_ANTIBODY_LEVEL"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_CIRCULATING_CORTISOL_LEVEL"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_CIRCULATING_GONADOTROPIN_LEVEL"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_CIRCULATING_IGA_LEVEL"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_CIRCULATING_IGG_LEVEL"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_CIRCULATING_IGM_LEVEL"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_CIRCULATING_PROLACTIN_CONCENTRATION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_CIRCULATING_RENIN_LEVEL"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_CONNECTIVE_TISSUE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_CSF_LACTATE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_CUP_TO_DISC_RATIO"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_DENSITY_OF_LONG_BONES"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_ENDOMYSIAL_CONNECTIVE_TISSUE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_FIBULAR_DIAMETER"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_HEAD_CIRCUMFERENCE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_HEMOGLOBIN"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_HEPATIC_GLYCOGEN_CONTENT"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_INTRACRANIAL_PRESSURE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_INTRAMYOCELLULAR_LIPID_DROPLETS"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_LACTATE_DEHYDROGENASE_LEVEL"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_LAXITY_OF_ANKLES"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_LAXITY_OF_FINGERS"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_LDL_CHOLESTEROL_CONCENTRATION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_LEVEL_OF_HIPPURIC_ACID_IN_URINE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_LEVEL_OF_L_FUCOSE_IN_URINE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_MEAN_CORPUSCULAR_HEMOGLOBIN_CONCENTRATION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_MEAN_CORPUSCULAR_VOLUME"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_MEGAKARYOCYTE_COUNT"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_MUSCLE_FATIGUABILITY"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_MUSCLE_GLYCOGEN_CONTENT"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_MUSCLE_LIPID_CONTENT"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_NUCHAL_TRANSLUCENCY"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_NUMBER_OF_TEETH"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_PROTEINOGENIC_AMINO_ACID_LEVEL_IN_URINE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_PULMONARY_VASCULAR_RESISTANCE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_SENSITIVITY_TO_IONIZING_RADIATION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_SERINE_FAMILY_AMINO_ACID_IN_URINE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_SERUM_IRON"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_SERUM_LACTATE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_SERUM_PYRUVATE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_SERUM_SEROTONIN"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_SERUM_TESTOSTERONE_LEVEL"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_SKULL_OSSIFICATION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_SULFUR_AMINO_ACID_LEVEL_IN_URINE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_SUSCEPTIBILITY_TO_FRACTURES"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_TOTAL_BILIRUBIN"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_URINARY_NON_PROTEINOGENIC_AMINO_ACID_LEVEL"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_URINARY_POTASSIUM"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_URINE_PROTEINOGENIC_AMINO_ACID_DERIVATIVE_LEVEL"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_VERTEBRAL_HEIGHT"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INCREASED_VLDL_CHOLESTEROL_CONCENTRATION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INFANTILE_AXIAL_HYPOTONIA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INFANTILE_ENCEPHALOPATHY"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INFANTILE_MUSCULAR_HYPOTONIA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INFANTILE_ONSET"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INFANTILE_SPASMS"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INFECTION_RELATED_SEIZURE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INFERIOR_LENS_SUBLUXATION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INFERIOR_VERMIS_HYPOPLASIA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INFERTILITY"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INFLAMMATION_OF_THE_LARGE_INTESTINE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INFLAMMATORY_ABNORMALITY_OF_THE_EYE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INFLEXIBLE_ADHERENCE_TO_ROUTINES_OR_RITUALS"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INGUINAL_HERNIA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INSIDIOUS_ONSET"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INSOMNIA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INSPIRATORY_STRIDOR"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INSULIN_RESISTANCE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INSULIN_RESISTANT_DIABETES_MELLITUS"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INSULINOMA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTELLECTUAL_DISABILITY_BORDERLINE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTELLECTUAL_DISABILITY_MILD"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTELLECTUAL_DISABILITY_MODERATE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTELLECTUAL_DISABILITY_PROFOUND"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTELLECTUAL_DISABILITY_PROGRESSIVE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTELLECTUAL_DISABILITY_SEVERE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTERICTAL_EEG_ABNORMALITY"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTERMITTENT_CLAUDICATION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTERMITTENT_DIARRHEA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTERMITTENT_EPISODES_OF_RESPIRATORY_INSUFFICIENCY_DUE_TO_MUSCLE_WEAKNESS"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTERMITTENT_JAUNDICE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTERNALLY_NUCLEATED_SKELETAL_MUSCLE_FIBERS"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTERPHALANGEAL_JOINT_EROSIONS"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTERRUPTED_AORTIC_ARCH"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTERSTITIAL_CARDIAC_FIBROSIS"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTERSTITIAL_PNEUMONITIS"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTERVERTEBRAL_SPACE_NARROWING"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTESTINAL_ATRESIA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTESTINAL_BLEEDING"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTESTINAL_CARCINOID"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTESTINAL_FISTULA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTESTINAL_HYPOPLASIA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTESTINAL_MALROTATION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTESTINAL_POLYP"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTESTINAL_PSEUDO_OBSTRUCTION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTRAALVEOLAR_PHOSPHOLIPID_ACCUMULATION"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTRACELLULAR_ACCUMULATION_OF_AUTOFLUORESCENT_LIPOPIGMENT_STORAGE_MATERIAL"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTRACRANIAL_HEMORRHAGE"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTRACRANIAL_MENINGIOMA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTRACTABLE_DIARRHEA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTRAMUSCULAR_HEMATOMA"
"MSigDB"	"C5: Ontology Gene Sets"	"HPO: Human Phenotype Ontology"	"HP_INTRAUTERINE_GROWTH_RETARDATION"
